transaction_id,year,transaction_time,transaction_qty,store_id,store_location,product_id,unit_price,product_category,product_type,product_detail,Revenue
49879,2025,8:43:43,2,3,Astoria,38,3.75,Coffee,Barista Espresso,Latte,7.5
49880,2025,8:45:00,1,3,Astoria,26,3.0,Coffee,Organic brewed coffee,Brazilian Rg,3.0
49881,2025,8:46:17,2,8,Hell's Kitchen,32,3.0,Coffee,Gourmet brewed coffee,Ethiopia Rg,6.0
49882,2025,8:46:39,2,8,Hell's Kitchen,47,3.0,Tea,Brewed Green tea,Serenity Green Tea Lg,6.0
49883,2025,8:46:49,3,5,Lower Manhattan,50,2.5,Tea,Brewed Black tea,Earl Grey Rg,7.5
49884,2025,8:47:22,2,8,Hell's Kitchen,25,2.2,Coffee,Organic brewed coffee,Brazilian Sm,4.4
49885,2025,8:47:43,2,5,Lower Manhattan,54,2.5,Tea,Brewed Chai tea,Morning Sunrise Chai Rg,5.0
49886,2025,8:50:28,1,5,Lower Manhattan,48,2.5,Tea,Brewed Black tea,English Breakfast Rg,2.5
49887,2025,8:50:28,1,5,Lower Manhattan,76,3.5,Bakery,Biscotti,Chocolate Chip Biscotti,3.5
49888,2025,8:51:50,1,5,Lower Manhattan,38,3.75,Coffee,Barista Espresso,Latte,3.75
49889,2025,8:51:50,2,5,Lower Manhattan,64,0.8,Flavours,Regular syrup,Hazelnut syrup,1.6
49890,2025,8:52:29,1,8,Hell's Kitchen,42,2.5,Tea,Brewed herbal tea,Lemon Grass Rg,2.5
49891,2025,8:54:23,1,8,Hell's Kitchen,75,3.5,Bakery,Pastry,Croissant,3.5
49892,2025,8:54:37,3,5,Lower Manhattan,55,4.0,Tea,Brewed Chai tea,Morning Sunrise Chai Lg,12.0
49893,2025,8:57:20,1,3,Astoria,40,3.75,Coffee,Barista Espresso,Cappuccino,3.75
49894,2025,8:57:52,3,5,Lower Manhattan,54,2.5,Tea,Brewed Chai tea,Morning Sunrise Chai Rg,7.5
49895,2025,8:57:57,1,8,Hell's Kitchen,76,3.5,Bakery,Biscotti,Chocolate Chip Biscotti,3.5
49896,2025,8:58:05,1,8,Hell's Kitchen,74,3.5,Bakery,Biscotti,Ginger Biscotti,3.5
49897,2025,8:59:31,1,8,Hell's Kitchen,36,3.75,Coffee,Premium brewed coffee,Jamaican Coffee River Lg,3.75
49898,2025,9:00:02,1,3,Astoria,58,3.5,Drinking Chocolate,Hot chocolate,Dark chocolate Rg,3.5
49899,2025,9:00:10,2,8,Hell's Kitchen,28,2.0,Coffee,Gourmet brewed coffee,Columbian Medium Roast Sm,4.0
49900,2025,9:00:23,2,5,Lower Manhattan,58,3.5,Drinking Chocolate,Hot chocolate,Dark chocolate Rg,7.0
49901,2025,9:00:51,1,3,Astoria,47,3.0,Tea,Brewed Green tea,Serenity Green Tea Lg,3.0
49902,2025,9:01:48,1,8,Hell's Kitchen,39,4.25,Coffee,Barista Espresso,Latte Rg,4.25
49903,2025,9:02:09,3,5,Lower Manhattan,30,3.0,Coffee,Gourmet brewed coffee,Columbian Medium Roast Lg,9.0
49904,2025,9:02:09,1,5,Lower Manhattan,78,4.5,Bakery,Scone,Scottish Cream Scone ,4.5
49905,2025,9:02:24,2,3,Astoria,29,2.5,Coffee,Gourmet brewed coffee,Columbian Medium Roast Rg,5.0
49906,2025,9:02:24,1,3,Astoria,74,3.5,Bakery,Biscotti,Ginger Biscotti,3.5
49907,2025,9:02:44,1,8,Hell's Kitchen,50,2.5,Tea,Brewed Black tea,Earl Grey Rg,2.5
49908,2025,9:04:52,3,5,Lower Manhattan,28,2.0,Coffee,Gourmet brewed coffee,Columbian Medium Roast Sm,6.0
49909,2025,9:04:52,1,5,Lower Manhattan,6,21.0,Coffee beans,Gourmet Beans,Ethiopia,21.0
49910,2025,9:04:57,1,3,Astoria,29,2.5,Coffee,Gourmet brewed coffee,Columbian Medium Roast Rg,2.5
49911,2025,9:06:33,1,8,Hell's Kitchen,55,4.0,Tea,Brewed Chai tea,Morning Sunrise Chai Lg,4.0
49912,2025,9:08:17,2,5,Lower Manhattan,59,4.5,Drinking Chocolate,Hot chocolate,Dark chocolate Lg,9.0
49913,2025,9:09:16,1,8,Hell's Kitchen,43,3.0,Tea,Brewed herbal tea,Lemon Grass Lg,3.0
49914,2025,9:10:24,3,5,Lower Manhattan,59,4.5,Drinking Chocolate,Hot chocolate,Dark chocolate Lg,13.5
49915,2025,9:10:24,1,5,Lower Manhattan,76,3.5,Bakery,Biscotti,Chocolate Chip Biscotti,3.5
49916,2025,9:12:29,1,8,Hell's Kitchen,41,4.25,Coffee,Barista Espresso,Cappuccino Lg,4.25
49917,2025,9:13:14,1,8,Hell's Kitchen,69,3.25,Bakery,Biscotti,Hazelnut Biscotti,3.25
49918,2025,9:15:31,1,3,Astoria,34,2.45,Coffee,Premium brewed coffee,Jamaican Coffee River Sm,2.45
49919,2025,9:15:31,1,3,Astoria,79,3.75,Bakery,Scone,Jumbo Savory Scone,3.75
49920,2025,9:18:02,2,5,Lower Manhattan,35,3.1,Coffee,Premium brewed coffee,Jamaican Coffee River Rg,6.2
49921,2025,9:18:57,2,8,Hell's Kitchen,34,2.45,Coffee,Premium brewed coffee,Jamaican Coffee River Sm,4.9
49922,2025,9:20:44,2,8,Hell's Kitchen,22,2.0,Coffee,Drip coffee,Our Old Time Diner Blend Sm,4.0
49923,2025,9:20:51,2,3,Astoria,42,2.5,Tea,Brewed herbal tea,Lemon Grass Rg,5.0
49924,2025,9:20:55,1,8,Hell's Kitchen,87,2.1,Coffee,Barista Espresso,Ouro Brasileiro shot,2.1
49925,2025,9:20:55,1,8,Hell's Kitchen,87,2.1,Coffee,Barista Espresso,Ouro Brasileiro shot,2.1
49926,2025,9:20:55,1,8,Hell's Kitchen,72,2.65,Bakery,Scone,Ginger Scone,2.65
49927,2025,9:22:12,2,3,Astoria,46,2.5,Tea,Brewed Green tea,Serenity Green Tea Rg,5.0
49928,2025,9:22:56,1,8,Hell's Kitchen,25,2.2,Coffee,Organic brewed coffee,Brazilian Sm,2.2
49929,2025,9:23:56,3,5,Lower Manhattan,42,2.5,Tea,Brewed herbal tea,Lemon Grass Rg,7.5
49930,2025,9:25:08,1,3,Astoria,59,4.5,Drinking Chocolate,Hot chocolate,Dark chocolate Lg,4.5
49931,2025,9:27:21,3,5,Lower Manhattan,27,3.5,Coffee,Organic brewed coffee,Brazilian Lg,10.5
49932,2025,9:30:05,1,5,Lower Manhattan,40,3.75,Coffee,Barista Espresso,Cappuccino,3.75
49933,2025,9:30:05,1,5,Lower Manhattan,64,0.8,Flavours,Regular syrup,Hazelnut syrup,0.8
49934,2025,9:30:05,1,5,Lower Manhattan,71,3.75,Bakery,Pastry,Chocolate Croissant,3.75
49935,2025,9:30:32,2,3,Astoria,49,3.0,Tea,Brewed Black tea,English Breakfast Lg,6.0
49936,2025,9:31:33,1,8,Hell's Kitchen,57,3.1,Tea,Brewed Chai tea,Spicy Eye Opener Chai Lg,3.1
49937,2025,9:32:28,1,5,Lower Manhattan,52,2.5,Tea,Brewed Chai tea,Traditional Blend Chai Rg,2.5
49938,2025,9:32:28,1,5,Lower Manhattan,71,3.75,Bakery,Pastry,Chocolate Croissant,3.75
49939,2025,9:32:40,2,3,Astoria,22,2.0,Coffee,Drip coffee,Our Old Time Diner Blend Sm,4.0
49940,2025,9:32:40,1,3,Astoria,78,4.5,Bakery,Scone,Scottish Cream Scone ,4.5
49941,2025,9:32:58,2,3,Astoria,61,4.75,Drinking Chocolate,Hot chocolate,Sustainably Grown Organic Lg,9.5
49942,2025,9:33:01,2,8,Hell's Kitchen,51,3.0,Tea,Brewed Black tea,Earl Grey Lg,6.0
49943,2025,9:33:01,1,8,Hell's Kitchen,77,3.0,Bakery,Scone,Oatmeal Scone,3.0
49944,2025,9:33:43,1,3,Astoria,37,3.0,Coffee,Barista Espresso,Espresso shot,3.0
49945,2025,9:35:35,3,5,Lower Manhattan,29,2.5,Coffee,Gourmet brewed coffee,Columbian Medium Roast Rg,7.5
49946,2025,9:35:35,1,5,Lower Manhattan,77,3.0,Bakery,Scone,Oatmeal Scone,3.0
49947,2025,9:35:36,1,3,Astoria,32,3.0,Coffee,Gourmet brewed coffee,Ethiopia Rg,3.0
49948,2025,9:37:53,2,5,Lower Manhattan,50,2.5,Tea,Brewed Black tea,Earl Grey Rg,5.0
49949,2025,9:37:53,1,5,Lower Manhattan,70,3.25,Bakery,Scone,Cranberry Scone,3.25
49950,2025,9:38:49,2,8,Hell's Kitchen,55,4.0,Tea,Brewed Chai tea,Morning Sunrise Chai Lg,8.0
49951,2025,9:39:17,1,8,Hell's Kitchen,69,3.25,Bakery,Biscotti,Hazelnut Biscotti,3.25
49952,2025,9:39:49,1,8,Hell's Kitchen,79,3.75,Bakery,Scone,Jumbo Savory Scone,3.75
49953,2025,9:41:46,1,5,Lower Manhattan,29,2.5,Coffee,Gourmet brewed coffee,Columbian Medium Roast Rg,2.5
49954,2025,9:41:46,1,5,Lower Manhattan,73,3.75,Bakery,Pastry,Almond Croissant,3.75
49955,2025,9:48:24,1,3,Astoria,59,4.5,Drinking Chocolate,Hot chocolate,Dark chocolate Lg,4.5
49956,2025,9:48:24,1,3,Astoria,76,3.5,Bakery,Biscotti,Chocolate Chip Biscotti,3.5
49957,2025,9:49:18,1,5,Lower Manhattan,50,2.5,Tea,Brewed Black tea,Earl Grey Rg,2.5
49958,2025,9:49:57,1,5,Lower Manhattan,53,3.0,Tea,Brewed Chai tea,Traditional Blend Chai Lg,3.0
49959,2025,9:50:55,1,8,Hell's Kitchen,71,3.75,Bakery,Pastry,Chocolate Croissant,3.75
49960,2025,9:51:35,1,8,Hell's Kitchen,72,3.25,Bakery,Scone,Ginger Scone,3.25
49961,2025,9:52:04,1,5,Lower Manhattan,61,4.75,Drinking Chocolate,Hot chocolate,Sustainably Grown Organic Lg,4.75
49962,2025,9:52:04,1,5,Lower Manhattan,69,3.25,Bakery,Biscotti,Hazelnut Biscotti,3.25
49963,2025,9:54:45,1,8,Hell's Kitchen,42,2.5,Tea,Brewed herbal tea,Lemon Grass Rg,2.5
49964,2025,9:55:01,2,5,Lower Manhattan,40,3.75,Coffee,Barista Espresso,Cappuccino,7.5
49965,2025,9:55:01,1,5,Lower Manhattan,63,0.8,Flavours,Regular syrup,Carmel syrup,0.8
49966,2025,9:55:11,3,5,Lower Manhattan,48,2.5,Tea,Brewed Black tea,English Breakfast Rg,7.5
49967,2025,9:55:11,1,5,Lower Manhattan,75,3.5,Bakery,Pastry,Croissant,3.5
49968,2025,9:55:18,2,3,Astoria,36,3.75,Coffee,Premium brewed coffee,Jamaican Coffee River Lg,7.5
49969,2025,9:57:17,1,8,Hell's Kitchen,52,2.5,Tea,Brewed Chai tea,Traditional Blend Chai Rg,2.5
49970,2025,9:57:17,1,8,Hell's Kitchen,77,3.0,Bakery,Scone,Oatmeal Scone,3.0
49971,2025,9:58:48,1,8,Hell's Kitchen,25,2.2,Coffee,Organic brewed coffee,Brazilian Sm,2.2
49972,2025,10:01:14,3,5,Lower Manhattan,56,2.55,Tea,Brewed Chai tea,Spicy Eye Opener Chai Rg,7.6499999999999995
49973,2025,10:02:10,2,3,Astoria,33,3.5,Coffee,Gourmet brewed coffee,Ethiopia Lg,7.0
49974,2025,10:04:05,2,3,Astoria,47,3.0,Tea,Brewed Green tea,Serenity Green Tea Lg,6.0
49975,2025,10:05:34,1,3,Astoria,47,3.0,Tea,Brewed Green tea,Serenity Green Tea Lg,3.0
49976,2025,10:05:34,1,3,Astoria,72,3.25,Bakery,Scone,Ginger Scone,3.25
49977,2025,10:05:58,1,3,Astoria,27,3.5,Coffee,Organic brewed coffee,Brazilian Lg,3.5
49978,2025,10:05:58,1,3,Astoria,78,4.5,Bakery,Scone,Scottish Cream Scone ,4.5
49979,2025,10:06:13,1,8,Hell's Kitchen,70,3.25,Bakery,Scone,Cranberry Scone,3.25
49980,2025,10:06:13,1,8,Hell's Kitchen,3,14.75,Coffee beans,Espresso Beans,Espresso Roast,14.75
49981,2025,10:06:38,2,5,Lower Manhattan,35,3.1,Coffee,Premium brewed coffee,Jamaican Coffee River Rg,6.2
49982,2025,10:06:38,1,5,Lower Manhattan,79,3.75,Bakery,Scone,Jumbo Savory Scone,3.75
49983,2025,10:08:35,3,5,Lower Manhattan,51,3.0,Tea,Brewed Black tea,Earl Grey Lg,9.0
49984,2025,10:09:35,2,3,Astoria,61,4.75,Drinking Chocolate,Hot chocolate,Sustainably Grown Organic Lg,9.5
49985,2025,10:09:41,2,8,Hell's Kitchen,33,3.5,Coffee,Gourmet brewed coffee,Ethiopia Lg,7.0
49986,2025,10:10:29,1,5,Lower Manhattan,49,3.0,Tea,Brewed Black tea,English Breakfast Lg,3.0
49987,2025,10:11:43,1,8,Hell's Kitchen,7,19.75,Coffee beans,Premium Beans,Jamacian Coffee River,19.75
49988,2025,10:12:01,1,3,Astoria,37,3.0,Coffee,Barista Espresso,Espresso shot,3.0
49989,2025,10:12:14,2,5,Lower Manhattan,29,2.5,Coffee,Gourmet brewed coffee,Columbian Medium Roast Rg,5.0
49990,2025,10:12:19,2,8,Hell's Kitchen,52,2.5,Tea,Brewed Chai tea,Traditional Blend Chai Rg,5.0
49991,2025,10:12:22,1,8,Hell's Kitchen,77,3.0,Bakery,Scone,Oatmeal Scone,3.0
49992,2025,10:13:49,2,3,Astoria,52,2.5,Tea,Brewed Chai tea,Traditional Blend Chai Rg,5.0
49993,2025,10:13:49,1,3,Astoria,74,3.5,Bakery,Biscotti,Ginger Biscotti,3.5
49994,2025,10:15:16,1,8,Hell's Kitchen,32,3.0,Coffee,Gourmet brewed coffee,Ethiopia Rg,3.0
49995,2025,10:15:37,1,8,Hell's Kitchen,53,3.0,Tea,Brewed Chai tea,Traditional Blend Chai Lg,3.0
49996,2025,10:15:37,1,8,Hell's Kitchen,78,4.5,Bakery,Scone,Scottish Cream Scone ,4.5
49997,2025,10:16:54,3,5,Lower Manhattan,25,2.2,Coffee,Organic brewed coffee,Brazilian Sm,6.6000000000000005
49998,2025,10:17:12,1,8,Hell's Kitchen,31,2.2,Coffee,Gourmet brewed coffee,Ethiopia Sm,2.2
49999,2025,10:17:56,1,8,Hell's Kitchen,23,2.5,Coffee,Drip coffee,Our Old Time Diner Blend Rg,2.5
50000,2025,10:18:12,1,5,Lower Manhattan,40,3.75,Coffee,Barista Espresso,Cappuccino,3.75
50001,2025,10:18:12,2,5,Lower Manhattan,64,0.8,Flavours,Regular syrup,Hazelnut syrup,1.6
50002,2025,10:18:26,1,5,Lower Manhattan,59,4.5,Drinking Chocolate,Hot chocolate,Dark chocolate Lg,4.5
50003,2025,10:19:42,1,8,Hell's Kitchen,31,2.2,Coffee,Gourmet brewed coffee,Ethiopia Sm,2.2
50004,2025,10:19:56,2,3,Astoria,49,3.0,Tea,Brewed Black tea,English Breakfast Lg,6.0
50005,2025,10:19:56,1,3,Astoria,76,3.5,Bakery,Biscotti,Chocolate Chip Biscotti,3.5
50006,2025,10:20:07,3,5,Lower Manhattan,60,3.75,Drinking Chocolate,Hot chocolate,Sustainably Grown Organic Rg,11.25
50007,2025,10:20:41,1,5,Lower Manhattan,56,2.55,Tea,Brewed Chai tea,Spicy Eye Opener Chai Rg,2.55
50008,2025,10:20:41,1,5,Lower Manhattan,72,3.25,Bakery,Scone,Ginger Scone,3.25
50009,2025,10:21:13,2,5,Lower Manhattan,53,3.0,Tea,Brewed Chai tea,Traditional Blend Chai Lg,6.0
50010,2025,10:21:13,1,5,Lower Manhattan,69,3.25,Bakery,Biscotti,Hazelnut Biscotti,3.25
50011,2025,10:21:21,1,8,Hell's Kitchen,38,3.75,Coffee,Barista Espresso,Latte,3.75
50012,2025,10:22:01,1,8,Hell's Kitchen,71,3.75,Bakery,Pastry,Chocolate Croissant,3.75
50013,2025,10:22:59,2,3,Astoria,37,3.0,Coffee,Barista Espresso,Espresso shot,6.0
50014,2025,10:22:59,1,3,Astoria,78,4.5,Bakery,Scone,Scottish Cream Scone ,4.5
50015,2025,10:25:00,2,5,Lower Manhattan,59,4.5,Drinking Chocolate,Hot chocolate,Dark chocolate Lg,9.0
50016,2025,10:25:01,2,3,Astoria,24,3.0,Coffee,Drip coffee,Our Old Time Diner Blend Lg,6.0
50017,2025,10:25:01,1,3,Astoria,72,3.25,Bakery,Scone,Ginger Scone,3.25
50018,2025,10:25:36,2,5,Lower Manhattan,47,3.0,Tea,Brewed Green tea,Serenity Green Tea Lg,6.0
50019,2025,10:25:41,3,5,Lower Manhattan,33,3.5,Coffee,Gourmet brewed coffee,Ethiopia Lg,10.5
50020,2025,10:25:50,2,8,Hell's Kitchen,31,2.2,Coffee,Gourmet brewed coffee,Ethiopia Sm,4.4
50021,2025,10:25:58,3,5,Lower Manhattan,55,4.0,Tea,Brewed Chai tea,Morning Sunrise Chai Lg,12.0
50022,2025,10:25:58,1,5,Lower Manhattan,70,3.25,Bakery,Scone,Cranberry Scone,3.25
50023,2025,10:27:08,3,5,Lower Manhattan,45,3.0,Tea,Brewed herbal tea,Peppermint Lg,9.0
50024,2025,10:29:21,1,5,Lower Manhattan,33,3.5,Coffee,Gourmet brewed coffee,Ethiopia Lg,3.5
50025,2025,10:29:21,1,5,Lower Manhattan,83,14.0,Branded,Housewares,I Need My Bean! Latte cup,14.0
50026,2025,10:30:51,2,8,Hell's Kitchen,34,2.45,Coffee,Premium brewed coffee,Jamaican Coffee River Sm,4.9
50027,2025,10:31:47,2,5,Lower Manhattan,43,3.0,Tea,Brewed herbal tea,Lemon Grass Lg,6.0
50028,2025,10:32:35,2,3,Astoria,48,2.5,Tea,Brewed Black tea,English Breakfast Rg,5.0
50029,2025,10:32:55,3,5,Lower Manhattan,26,3.0,Coffee,Organic brewed coffee,Brazilian Rg,9.0
50030,2025,10:32:56,1,3,Astoria,23,2.5,Coffee,Drip coffee,Our Old Time Diner Blend Rg,2.5
50031,2025,10:34:01,2,8,Hell's Kitchen,59,4.5,Drinking Chocolate,Hot chocolate,Dark chocolate Lg,9.0
50032,2025,10:36:12,2,8,Hell's Kitchen,35,3.1,Coffee,Premium brewed coffee,Jamaican Coffee River Rg,6.2
50033,2025,10:38:02,1,8,Hell's Kitchen,27,3.5,Coffee,Organic brewed coffee,Brazilian Lg,3.5
50034,2025,10:38:51,1,3,Astoria,57,3.1,Tea,Brewed Chai tea,Spicy Eye Opener Chai Lg,3.1
50035,2025,10:40:34,3,5,Lower Manhattan,35,3.1,Coffee,Premium brewed coffee,Jamaican Coffee River Rg,9.3
50036,2025,10:42:08,1,3,Astoria,30,3.0,Coffee,Gourmet brewed coffee,Columbian Medium Roast Lg,3.0
50037,2025,10:42:25,1,3,Astoria,33,3.5,Coffee,Gourmet brewed coffee,Ethiopia Lg,3.5
50038,2025,10:42:48,2,8,Hell's Kitchen,54,2.5,Tea,Brewed Chai tea,Morning Sunrise Chai Rg,5.0
50039,2025,10:42:54,1,8,Hell's Kitchen,58,3.5,Drinking Chocolate,Hot chocolate,Dark chocolate Rg,3.5
50040,2025,10:43:11,2,5,Lower Manhattan,42,2.5,Tea,Brewed herbal tea,Lemon Grass Rg,5.0
50041,2025,10:43:20,3,5,Lower Manhattan,39,4.25,Coffee,Barista Espresso,Latte Rg,12.75
50042,2025,10:43:20,2,5,Lower Manhattan,64,0.8,Flavours,Regular syrup,Hazelnut syrup,1.6
50043,2025,10:44:02,2,5,Lower Manhattan,50,2.5,Tea,Brewed Black tea,Earl Grey Rg,5.0
50044,2025,10:44:29,3,5,Lower Manhattan,22,2.0,Coffee,Drip coffee,Our Old Time Diner Blend Sm,6.0
50045,2025,10:44:31,2,3,Astoria,31,2.2,Coffee,Gourmet brewed coffee,Ethiopia Sm,4.4
50046,2025,10:44:41,2,8,Hell's Kitchen,87,2.1,Coffee,Barista Espresso,Ouro Brasileiro shot,4.2
50047,2025,10:44:41,2,8,Hell's Kitchen,72,3.25,Bakery,Scone,Ginger Scone,6.5
50048,2025,10:44:42,2,3,Astoria,39,4.25,Coffee,Barista Espresso,Latte Rg,8.5
50049,2025,10:44:56,1,8,Hell's Kitchen,43,3.0,Tea,Brewed herbal tea,Lemon Grass Lg,3.0
50050,2025,10:45:11,2,8,Hell's Kitchen,35,3.1,Coffee,Premium brewed coffee,Jamaican Coffee River Rg,6.2
50051,2025,10:45:17,1,8,Hell's Kitchen,61,4.75,Drinking Chocolate,Hot chocolate,Sustainably Grown Organic Lg,4.75
50052,2025,10:45:51,2,8,Hell's Kitchen,39,4.25,Coffee,Barista Espresso,Latte Rg,8.5
50053,2025,10:46:15,2,5,Lower Manhattan,36,3.75,Coffee,Premium brewed coffee,Jamaican Coffee River Lg,7.5
50054,2025,10:49:15,2,8,Hell's Kitchen,29,2.5,Coffee,Gourmet brewed coffee,Columbian Medium Roast Rg,5.0
50055,2025,10:51:16,2,8,Hell's Kitchen,42,2.5,Tea,Brewed herbal tea,Lemon Grass Rg,5.0
50056,2025,10:51:20,1,5,Lower Manhattan,40,3.75,Coffee,Barista Espresso,Cappuccino,3.75
50057,2025,10:51:20,2,5,Lower Manhattan,84,0.8,Flavours,Regular syrup,Chocolate syrup,1.6
50058,2025,10:51:20,1,5,Lower Manhattan,12,8.95,Loose Tea,Herbal tea,Peppermint,8.95
50059,2025,10:52:13,3,5,Lower Manhattan,26,3.0,Coffee,Organic brewed coffee,Brazilian Rg,9.0
50060,2025,10:53:50,1,8,Hell's Kitchen,26,3.0,Coffee,Organic brewed coffee,Brazilian Rg,3.0
50061,2025,10:54:53,3,5,Lower Manhattan,38,3.75,Coffee,Barista Espresso,Latte,11.25
50062,2025,10:54:53,1,5,Lower Manhattan,63,0.8,Flavours,Regular syrup,Carmel syrup,0.8
50063,2025,10:57:34,2,3,Astoria,35,3.1,Coffee,Premium brewed coffee,Jamaican Coffee River Rg,6.2
50064,2025,10:58:07,2,3,Astoria,22,2.0,Coffee,Drip coffee,Our Old Time Diner Blend Sm,4.0
50065,2025,10:58:21,2,8,Hell's Kitchen,39,4.25,Coffee,Barista Espresso,Latte Rg,8.5
50066,2025,10:59:07,1,3,Astoria,39,4.25,Coffee,Barista Espresso,Latte Rg,4.25
50067,2025,11:00:43,2,8,Hell's Kitchen,54,2.5,Tea,Brewed Chai tea,Morning Sunrise Chai Rg,5.0
50068,2025,11:01:46,2,8,Hell's Kitchen,33,3.5,Coffee,Gourmet brewed coffee,Ethiopia Lg,7.0
50069,2025,11:03:28,1,3,Astoria,28,2.0,Coffee,Gourmet brewed coffee,Columbian Medium Roast Sm,2.0
50070,2025,11:06:06,1,8,Hell's Kitchen,32,3.0,Coffee,Gourmet brewed coffee,Ethiopia Rg,3.0
50071,2025,11:06:25,1,3,Astoria,55,4.0,Tea,Brewed Chai tea,Morning Sunrise Chai Lg,4.0
50072,2025,11:09:21,2,8,Hell's Kitchen,54,2.5,Tea,Brewed Chai tea,Morning Sunrise Chai Rg,5.0
50073,2025,11:11:35,2,5,Lower Manhattan,52,2.5,Tea,Brewed Chai tea,Traditional Blend Chai Rg,5.0
50074,2025,11:12:37,3,5,Lower Manhattan,26,3.0,Coffee,Organic brewed coffee,Brazilian Rg,9.0
50075,2025,11:13:33,2,3,Astoria,51,3.0,Tea,Brewed Black tea,Earl Grey Lg,6.0
50076,2025,11:13:33,1,3,Astoria,75,3.5,Bakery,Pastry,Croissant,3.5
50077,2025,11:15:59,1,3,Astoria,30,3.0,Coffee,Gourmet brewed coffee,Columbian Medium Roast Lg,3.0
50078,2025,11:16:25,2,8,Hell's Kitchen,44,2.5,Tea,Brewed herbal tea,Peppermint Rg,5.0
50079,2025,11:16:42,1,8,Hell's Kitchen,59,4.5,Drinking Chocolate,Hot chocolate,Dark chocolate Lg,4.5
50080,2025,11:16:50,2,3,Astoria,41,4.25,Coffee,Barista Espresso,Cappuccino Lg,8.5
50081,2025,11:20:18,1,8,Hell's Kitchen,79,3.75,Bakery,Scone,Jumbo Savory Scone,3.75
50082,2025,11:21:00,2,5,Lower Manhattan,38,3.75,Coffee,Barista Espresso,Latte,7.5
50083,2025,11:21:00,2,5,Lower Manhattan,64,0.8,Flavours,Regular syrup,Hazelnut syrup,1.6
50084,2025,11:21:00,1,5,Lower Manhattan,13,8.95,Loose Tea,Black tea,English Breakfast,8.95
50085,2025,11:22:01,1,8,Hell's Kitchen,45,3.0,Tea,Brewed herbal tea,Peppermint Lg,3.0
50086,2025,11:23:15,1,3,Astoria,26,3.0,Coffee,Organic brewed coffee,Brazilian Rg,3.0
50087,2025,11:23:58,1,3,Astoria,59,4.5,Drinking Chocolate,Hot chocolate,Dark chocolate Lg,4.5
50088,2025,11:25:32,2,3,Astoria,35,3.1,Coffee,Premium brewed coffee,Jamaican Coffee River Rg,6.2
50089,2025,11:27:44,1,3,Astoria,52,2.5,Tea,Brewed Chai tea,Traditional Blend Chai Rg,2.5
50090,2025,11:27:44,1,3,Astoria,70,3.25,Bakery,Scone,Cranberry Scone,3.25
50091,2025,11:28:00,2,3,Astoria,34,2.45,Coffee,Premium brewed coffee,Jamaican Coffee River Sm,4.9
50092,2025,11:31:21,2,3,Astoria,56,2.55,Tea,Brewed Chai tea,Spicy Eye Opener Chai Rg,5.1
50093,2025,11:31:21,2,5,Lower Manhattan,53,3.0,Tea,Brewed Chai tea,Traditional Blend Chai Lg,6.0
50094,2025,11:31:21,1,5,Lower Manhattan,10,10.0,Coffee beans,Green beans,Guatemalan Sustainably Grown,10.0
50095,2025,11:31:55,2,8,Hell's Kitchen,39,4.25,Coffee,Barista Espresso,Latte Rg,8.5
50096,2025,11:33:59,1,8,Hell's Kitchen,36,3.75,Coffee,Premium brewed coffee,Jamaican Coffee River Lg,3.75
50097,2025,11:35:00,2,3,Astoria,30,3.0,Coffee,Gourmet brewed coffee,Columbian Medium Roast Lg,6.0
50098,2025,11:35:29,2,5,Lower Manhattan,61,4.75,Drinking Chocolate,Hot chocolate,Sustainably Grown Organic Lg,9.5
50099,2025,11:36:41,2,8,Hell's Kitchen,48,2.5,Tea,Brewed Black tea,English Breakfast Rg,5.0
50100,2025,11:36:45,1,3,Astoria,41,4.25,Coffee,Barista Espresso,Cappuccino Lg,4.25
50101,2025,11:39:06,2,5,Lower Manhattan,59,4.5,Drinking Chocolate,Hot chocolate,Dark chocolate Lg,9.0
50102,2025,11:39:27,2,3,Astoria,35,3.1,Coffee,Premium brewed coffee,Jamaican Coffee River Rg,6.2
50103,2025,11:39:27,1,3,Astoria,79,3.75,Bakery,Scone,Jumbo Savory Scone,3.75
50104,2025,11:41:02,2,3,Astoria,29,2.5,Coffee,Gourmet brewed coffee,Columbian Medium Roast Rg,5.0
50105,2025,11:41:19,2,5,Lower Manhattan,37,3.0,Coffee,Barista Espresso,Espresso shot,6.0
50106,2025,11:41:19,1,5,Lower Manhattan,63,0.8,Flavours,Regular syrup,Carmel syrup,0.8
50107,2025,11:41:19,1,5,Lower Manhattan,13,8.95,Loose Tea,Black tea,English Breakfast,8.95
50108,2025,11:42:54,1,5,Lower Manhattan,28,2.0,Coffee,Gourmet brewed coffee,Columbian Medium Roast Sm,2.0
50109,2025,11:43:15,1,8,Hell's Kitchen,53,3.0,Tea,Brewed Chai tea,Traditional Blend Chai Lg,3.0
50110,2025,11:44:10,2,3,Astoria,36,3.75,Coffee,Premium brewed coffee,Jamaican Coffee River Lg,7.5
50111,2025,11:45:38,2,3,Astoria,50,2.5,Tea,Brewed Black tea,Earl Grey Rg,5.0
50112,2025,11:47:39,1,3,Astoria,33,3.5,Coffee,Gourmet brewed coffee,Ethiopia Lg,3.5
50113,2025,11:48:09,2,3,Astoria,36,3.75,Coffee,Premium brewed coffee,Jamaican Coffee River Lg,7.5
50114,2025,11:49:16,2,3,Astoria,56,2.55,Tea,Brewed Chai tea,Spicy Eye Opener Chai Rg,5.1
